Country,Year,Month_Number,Total_Cases,Total_Deaths,Vaccinated_Per_100,Population,Month_Name
Armenia,2021,4,213288,4018,0,2780472,April
Armenia,2021,5,222636,4432,0,2780472,May
Armenia,2021,6,224797,4508,0,2780472,June
Armenia,2021,7,228798,4587,0,2780472,July
Armenia,2021,8,241336,4823,0,2780472,August
Armenia,2021,9,258545,5251,0,2780472,September
Armenia,2021,10,308326,6328,9.08,2780472,October
Armenia,2021,11,337931,7514,0,2780472,November
Armenia,2021,12,344481,7943,0,2780472,December
Armenia,2022,1,366433,8046,0,2780472,January
Armenia,2022,2,419693,8449,0,2780472,February
Armenia,2022,3,422458,8610,0,2780472,March
Armenia,2022,4,422825,8622,0,2780472,April
Armenia,2022,5,422960,8625,0,2780472,May
Armenia,2022,6,423104,8625,0,2780472,June
Armenia,2022,7,425365,8633,0,2780472,July
Armenia,2022,8,432274,8648,0,2780472,August
Armenia,2022,9,440955,8673,0,2780472,September
Armenia,2022,10,444611,8700,0,2780472,October
Armenia,2022,11,445262,8703,0,2780472,November
Armenia,2022,12,445583,8708,0,2780472,December
Armenia,2023,1,445848,8713,0,2780472,January
Armenia,2023,2,446463,8718,0,2780472,February
Armenia,2023,3,448151,8739,0,2780472,March
Armenia,2023,4,449062,8747,0,2780472,April
Armenia,2023,5,449203,8750,0,2780472,May
Armenia,2023,6,449233,8751,0,2780472,June
Armenia,2023,7,449282,8751,0,2780472,July
Armenia,2023,8,449357,8751,0,2780472,August
Armenia,2023,9,449650,8751,0,2780472,September
Armenia,2023,10,450732,8767,0,2780472,October
Armenia,2023,11,451204,8770,0,2780472,November
Armenia,2023,12,451426,8775,0,2780472,December
Armenia,2024,1,451665,8775,0,2780472,January
Armenia,2024,2,451804,8776,0,2780472,February
Armenia,2024,3,451917,8776,0,2780472,March
Armenia,2024,4,452010,8777,0,2780472,April
Armenia,2024,5,452136,8777,0,2780472,May
Armenia,2024,6,452273,8777,0,2780472,June
Armenia,2024,7,452273,8777,0,2780472,July
Armenia,2024,8,452273,8777,0,2780472,August
Aruba,2020,1,0,0,0,106459,January
Aruba,2020,2,0,0,0,106459,February
Aruba,2020,3,46,0,0,106459,March
Aruba,2020,4,100,2,0,106459,April
Aruba,2020,5,101,3,0,106459,May
Aruba,2020,6,101,3,0,106459,June
Aruba,2020,7,117,3,0,106459,July
Aruba,2020,8,1848,8,0,106459,August
Aruba,2020,9,3756,25,0,106459,September
Aruba,2020,10,4389,36,0,106459,October
Aruba,2020,11,4791,45,0,106459,November
Aruba,2020,12,5228,47,0,106459,December
Aruba,2021,1,6858,58,0,106459,January
Aruba,2021,2,7804,71,0,106459,February
Aruba,2021,3,9073,82,0,106459,March
Aruba,2021,4,10469,95,21.19,106459,April
Aruba,2021,5,10957,107,47.94,106459,May
Aruba,2021,6,11125,107,55.82,106459,June
Aruba,2021,7,11292,109,61.73,106459,July
Aruba,2021,8,14318,133,65.34,106459,August
Aruba,2021,9,15351,160,70.27,106459,September
Aruba,2021,10,15882,171,0,106459,October
Aruba,2021,11,16263,174,73.27,106459,November
Aruba,2021,12,17165,181,0,106459,December
Aruba,2022,1,32718,193,74.97,106459,January
Aruba,2022,2,33655,211,0,106459,February
Aruba,2022,3,33843,212,76.48,106459,March
Aruba,2022,4,34446,212,0,106459,April
Aruba,2022,5,36564,213,77.35,106459,May
Aruba,2022,6,40179,221,0,106459,June
Aruba,2022,7,42080,224,0,106459,July
Aruba,2022,8,42750,227,78.38,106459,August
Aruba,2022,9,42970,228,78.54,106459,September
Aruba,2022,10,43334,232,78.69,106459,October
Aruba,2022,11,43568,236,78.81,106459,November
Aruba,2022,12,43752,280,0,106459,December
Aruba,2023,1,43993,281,78.96,106459,January
Aruba,2023,2,44044,282,79.02,106459,February
Aruba,2023,3,44099,287,79.09,106459,March
Aruba,2023,4,44114,287,0,106459,April
Aruba,2023,5,44180,288,0,106459,May
Aruba,2023,6,44200,290,79.2,106459,June
Aruba,2023,7,44224,292,79.21,106459,July
Aruba,2023,8,44224,292,0,106459,August
Aruba,2023,9,44224,292,0,106459,September
Aruba,2023,10,44224,292,0,106459,October
Aruba,2023,11,44224,292,79.24,106459,November
Aruba,2023,12,44224,292,0,106459,December
Aruba,2024,1,44224,292,0,106459,January
Aruba,2024,2,44224,292,0,106459,February
Aruba,2024,3,44224,292,0,106459,March
Aruba,2024,4,44224,292,0,106459,April
Aruba,2024,5,44224,292,0,106459,May
Aruba,2024,6,44224,292,0,106459,June
Aruba,2024,7,44224,292,0,106459,July
Aruba,2024,8,44224,292,0,106459,August
Asia,2020,1,2011,56,0,4721383370,January
Asia,2020,2,77969,2456,0,4721383370,February
Asia,2020,3,155459,6477,0,4721383370,March
Asia,2020,4,457367,16922,0,4721383370,April
Asia,2020,5,1105733,30234,0,4721383370,May
Asia,2020,6,2164532,53876,0,4721383370,June
Asia,2020,7,3781572,87365,0,4721383370,July
Asia,2020,8,7067604,138560,0,4721383370,August
Asia,2020,9,10543608,186905,0,4721383370,September
Asia,2020,10,13608404,232392,0,4721383370,October
Asia,2020,11,17219080,288105,0,4721383370,November
Asia,2020,12,20190911,330452,0,4721383370,December
Asia,2021,1,22927132,371598,0.05,4721383370,January
Asia,2021,2,24826320,396699,0.23,4721383370,February
Asia,2021,3,27726591,423983,0.61,4721383370,March
Asia,2021,4,36463419,492026,1.35,4721383370,April
Asia,2021,5,50721441,679601,2.24,4721383370,May
Asia,2021,6,55160301,784348,3.38,4721383370,June
Asia,2021,7,60205879,870107,6.05,4721383370,July
Asia,2021,8,69342554,1027103,28.53,4721383370,August
Asia,2021,9,75061703,1115189,36.65,4721383370,September
Asia,2021,10,79352336,1172832,42.35,4721383370,October
Asia,2021,11,81987221,1213274,47.96,4721383370,November
Asia,2021,12,84190614,1251074,56.12,4721383370,December
Asia,2022,1,99515909,1291363,60.54,4721383370,January
Asia,2022,2,116364210,1348414,64.13,4721383370,February
Asia,2022,3,136892983,1400212,66.79,4721383370,March
Asia,2022,4,146563664,1421944,68.12,4721383370,April
Asia,2022,5,151696477,1433515,69.2,4721383370,May
Asia,2022,6,155039825,1440557,70.14,4721383370,June
Asia,2022,7,164357568,1450776,70.88,4721383370,July
Asia,2022,8,176461168,1467840,71.41,4721383370,August
Asia,2022,9,182878833,1480781,71.73,4721383370,September
Asia,2022,10,187342473,1489789,71.89,4721383370,October
Asia,2022,11,192158262,1499531,71.99,4721383370,November
Asia,2022,12,250812759,1518727,72.11,4721383370,December
Asia,2023,1,292600198,1554228,72.57,4721383370,January
Asia,2023,2,294316522,1620695,72.67,4721383370,February
Asia,2023,3,295221258,1624599,72.86,4721383370,March
Asia,2023,4,296476186,1628152,72.92,4721383370,April
Asia,2023,5,297413805,1630271,73.12,4721383370,May
Asia,2023,6,297934184,1631453,73.22,4721383370,June
Asia,2023,7,298884318,1632052,73.24,4721383370,July
Asia,2023,8,300167485,1633074,73.29,4721383370,August
Asia,2023,9,300612119,1633538,73.3,4721383370,September
Asia,2023,10,300727379,1635254,73.31,4721383370,October
Asia,2023,11,300811862,1635526,73.32,4721383370,November
Asia,2023,12,301161412,1635931,73.33,4721383370,December
Asia,2024,1,301318630,1636400,73.33,4721383370,January
Asia,2024,2,301361817,1636587,73.33,4721383370,February
Asia,2024,3,301394198,1636843,73.33,4721383370,March
Asia,2024,4,301411822,1636953,73.33,4721383370,April
Asia,2024,5,301434392,1637078,73.33,4721383370,May
Asia,2024,6,301469080,1637180,73.33,4721383370,June
Asia,2024,7,301494584,1637232,73.33,4721383370,July
Asia,2024,8,301499099,1637249,73.33,4721383370,August
Australia,2020,1,4,0,0,26177410,January
Australia,2020,2,22,0,0,26177410,February
Australia,2020,3,3809,16,0,26177410,March
Australia,2020,4,6703,85,0,26177410,April
Australia,2020,5,7185,107,0,26177410,May
Australia,2020,6,7641,108,0,26177410,June
Australia,2020,7,13950,174,0,26177410,July
Australia,2020,8,25547,724,0,26177410,August
Australia,2020,9,27016,887,0,26177410,September
Australia,2020,10,27499,914,0,26177410,October
Australia,2020,11,27885,918,0,26177410,November
Australia,2020,12,28296,920,0,26177410,December
Australia,2021,1,28811,923,0,26177410,January
Australia,2021,2,28970,924,0,26177410,February
Australia,2021,3,29260,925,0.28,26177410,March
Australia,2021,4,29666,928,0.99,26177410,April
Australia,2021,5,30098,928,1.93,26177410,May
Australia,2021,6,30835,928,6.24,26177410,June
Australia,2021,7,33795,940,15,26177410,July
Australia,2021,8,55661,1032,28.15,26177410,August
Australia,2021,9,104150,1312,43.5,26177410,September
Australia,2021,10,173984,1866,63.14,26177410,October
Australia,2021,11,211425,2166,71.85,26177410,November
Australia,2021,12,366607,2377,0,26177410,December
Australia,2022,1,2323136,4469,77.21,26177410,January
Australia,2022,2,3016833,6052,78.25,26177410,February
Australia,2022,3,4167400,6631,81.14,26177410,March
Australia,2022,4,5518613,7594,82.24,26177410,April
Australia,2022,5,6997248,9204,82.57,26177410,May
Australia,2022,6,7777035,10578,0,26177410,June
Australia,2022,7,8915145,12998,0,26177410,July
Australia,2022,8,9617238,14831,0,26177410,August
Australia,2022,9,9855289,15616,0,26177410,September
Australia,2022,10,10022851,16093,0,26177410,October
Australia,2022,11,10267904,16652,0,26177410,November
Australia,2022,12,10694041,17816,0,26177410,December
Australia,2023,1,10971501,18910,0,26177410,January
Australia,2023,2,11043231,20346,0,26177410,February
Australia,2023,3,11125968,20683,0,26177410,March
Australia,2023,4,11265591,21341,0,26177410,April
Australia,2023,5,11405845,22070,0,26177410,May
Australia,2023,6,11517612,22770,0,26177410,June
Australia,2023,7,11561520,22779,0,26177410,July
Australia,2023,8,11582416,23015,0,26177410,August
Australia,2023,9,11603146,23169,0,26177410,September
Australia,2023,10,11630496,23449,0,26177410,October
Australia,2023,11,11669557,23793,0,26177410,November
Australia,2023,12,11721535,24344,0,26177410,December
Australia,2024,1,11762242,24657,0,26177410,January
Australia,2024,2,11793119,24883,0,26177410,February
Australia,2024,3,11823639,25039,0,26177410,March
Australia,2024,4,11841523,25186,0,26177410,April
Australia,2024,5,11861161,25236,0,26177410,May
Australia,2024,6,11861161,25236,0,26177410,June
Australia,2024,7,11861161,25236,0,26177410,July
Australia,2024,8,11861161,25236,0,26177410,August
Austria,2020,1,0,0,0,8939617,January
Austria,2020,2,0,0,0,8939617,February
Austria,2020,3,4946,66,0,8939617,March
Austria,2020,4,11980,516,0,8939617,April
Austria,2020,5,13396,658,0,8939617,May
Austria,2020,6,14307,719,0,8939617,June
Austria,2020,7,17093,754,0,8939617,July
Austria,2020,8,23671,812,0,8939617,August
Austria,2020,9,39129,889,0,8939617,September
Austria,2020,10,76114,1162,0,8939617,October
Austria,2020,11,271456,3849,0,8939617,November
Austria,2020,12,344732,7049,0,8939617,December
Austria,2021,1,405558,9278,0,8939617,January
Austria,2021,2,448598,10309,0,8939617,February
Austria,2021,3,524181,11175,0,8939617,March
Austria,2021,4,596850,12159,9.96,8939617,April
Austria,2021,5,634135,12789,0,8939617,May
Austria,2021,6,640498,12940,0,8939617,June
Austria,2021,7,646444,13005,0,8939617,July
Austria,2021,8,674984,13095,0,8939617,August
Austria,2021,9,725512,13338,0,8939617,September
Austria,2021,10,816962,13828,0,8939617,October
Austria,2021,11,1124509,15160,0,8939617,November
Austria,2021,12,1252088,16587,70.64,8939617,December
Austria,2022,1,1799543,17079,0,8939617,January
Austria,2022,2,2640416,17790,0,8939617,February
Austria,2022,3,3717601,18724,0,8939617,March
Austria,2022,4,4114550,19556,0,8939617,April
Austria,2022,5,4263234,19866,0,8939617,May
Austria,2022,6,4399333,19970,0,8939617,June
Austria,2022,7,4765609,20331,0,8939617,July
Austria,2022,8,4921655,20602,0,8939617,August
Austria,2022,9,5062434,20753,74.64,8939617,September
Austria,2022,10,5431543,21143,0,8939617,October
Austria,2022,11,5543813,21351,0,8939617,November
Austria,2022,12,5678345,21571,0,8939617,December
Austria,2023,1,5772271,21858,0,8939617,January
Austria,2023,2,5897226,22043,0,8939617,February
Austria,2023,3,6021781,22274,74.76,8939617,March
Austria,2023,4,6064827,22451,0,8939617,April
Austria,2023,5,6076404,22508,0,8939617,May
Austria,2023,6,6080775,22534,74.76,8939617,June
Austria,2023,7,6081287,22534,0,8939617,July
Austria,2023,8,6081287,22534,0,8939617,August
Austria,2023,9,6081287,22534,0,8939617,September
Austria,2023,10,6081287,22534,0,8939617,October
Austria,2023,11,6081617,22534,0,8939617,November
Austria,2023,12,6082170,22534,0,8939617,December
Austria,2024,1,6082292,22534,0,8939617,January
Austria,2024,2,6082330,22534,0,8939617,February
Austria,2024,3,6082341,22534,0,8939617,March
Austria,2024,4,6082345,22534,0,8939617,April
Austria,2024,5,6082348,22534,0,8939617,May
Austria,2024,6,6082373,22534,0,8939617,June
Austria,2024,7,6082429,22534,0,8939617,July
Austria,2024,8,6082444,22534,0,8939617,August
Azerbaijan,2020,1,0,0,0,10358078,January
Azerbaijan,2020,2,0,0,0,10358078,February
Azerbaijan,2020,3,147,3,0,10358078,March
Azerbaijan,2020,4,1592,21,0,10358078,April
Azerbaijan,2020,5,4989,58,0,10358078,May
Azerbaijan,2020,6,15369,187,0,10358078,June
Azerbaijan,2020,7,29312,400,0,10358078,July
Azerbaijan,2020,8,35986,527,0,10358078,August
Azerbaijan,2020,9,39787,583,0,10358078,September
Azerbaijan,2020,10,48221,656,0,10358078,October
Azerbaijan,2020,11,109813,1291,0,10358078,November
Azerbaijan,2020,12,211764,2416,0,10358078,December
Azerbaijan,2021,1,229935,3119,0,10358078,January
Azerbaijan,2021,2,233989,3213,0,10358078,February
Azerbaijan,2021,3,254370,3464,0,10358078,March
Azerbaijan,2021,4,311465,4342,5.04,10358078,April
Azerbaijan,2021,5,333723,4903,8.69,10358078,May
Azerbaijan,2021,6,335796,4967,12.51,10358078,June
Azerbaijan,2021,7,340057,5002,20.2,10358078,July
Azerbaijan,2021,8,413986,5512,25.99,10358078,August
Azerbaijan,2021,9,479814,6433,36.61,10358078,September
Azerbaijan,2021,10,529109,7049,42.5,10358078,October
Azerbaijan,2021,11,584121,7789,44.09,10358078,November
Azerbaijan,2021,12,614119,8284,45.15,10358078,December
Azerbaijan,2022,1,651341,8700,45.78,10358078,January
Azerbaijan,2022,2,784260,9378,0,10358078,February
Azerbaijan,2022,3,791695,9679,46.58,10358078,March
Azerbaijan,2022,4,792476,9707,46.73,10358078,April
Azerbaijan,2022,5,792757,9712,46.81,10358078,May
Azerbaijan,2022,6,793140,9717,0,10358078,June
Azerbaijan,2022,7,798404,9747,46.9,10358078,July
Azerbaijan,2022,8,811559,9805,0,10358078,August
Azerbaijan,2022,9,820662,9903,0,10358078,September
Azerbaijan,2022,10,823202,9944,0,10358078,October
Azerbaijan,2022,11,824193,9976,0,10358078,November
Azerbaijan,2022,12,825893,10006,0,10358078,December
Azerbaijan,2023,1,827880,10081,0,10358078,January
Azerbaijan,2023,2,828492,10116,0,10358078,February
Azerbaijan,2023,3,829345,10160,0,10358078,March
Azerbaijan,2023,4,831354,10241,0,10358078,April
Azerbaijan,2023,5,831812,10273,0,10358078,May
Azerbaijan,2023,6,831896,10281,0,10358078,June
Azerbaijan,2023,7,832004,10289,0,10358078,July
Azerbaijan,2023,8,832071,10295,0,10358078,August
Azerbaijan,2023,9,832809,10321,0,10358078,September
Azerbaijan,2023,10,833955,10353,0,10358078,October
Azerbaijan,2023,11,834050,10353,0,10358078,November
Azerbaijan,2023,12,834254,10353,0,10358078,December
Azerbaijan,2024,1,834470,10353,0,10358078,January
Azerbaijan,2024,2,834916,10353,0,10358078,February
Azerbaijan,2024,3,835272,10353,0,10358078,March
Azerbaijan,2024,4,835349,10353,0,10358078,April
Azerbaijan,2024,5,835424,10353,0,10358078,May
Azerbaijan,2024,6,835515,10353,0,10358078,June
Azerbaijan,2024,7,835694,10353,0,10358078,July
Azerbaijan,2024,8,835757,10353,0,10358078,August
Bahamas,2020,1,0,0,0,409989,January
Bahamas,2020,2,0,0,0,409989,February
Bahamas,2020,3,9,0,0,409989,March
Bahamas,2020,4,72,11,0,409989,April
Bahamas,2020,5,101,11,0,409989,May
Bahamas,2020,6,104,11,0,409989,June
Bahamas,2020,7,316,11,0,409989,July
Bahamas,2020,8,2057,40,0,409989,August
Bahamas,2020,9,3790,89,0,409989,September
Bahamas,2020,10,6352,132,0,409989,October
Bahamas,2020,11,7496,163,0,409989,November
Bahamas,2020,12,7788,169,0,409989,December
Bahamas,2021,1,8183,176,0,409989,January
Bahamas,2021,2,8542,180,0,409989,February
Bahamas,2021,3,9034,188,0,409989,March
Bahamas,2021,4,10050,196,0,409989,April
Bahamas,2021,5,11760,230,0,409989,May
Bahamas,2021,6,12504,245,0,409989,June
Bahamas,2021,7,14057,282,11.41,409989,July
Bahamas,2021,8,18031,354,0,409989,August
Bahamas,2021,9,20705,522,0,409989,September
Bahamas,2021,10,22396,643,0,409989,October
Bahamas,2021,11,22751,671,0,409989,November
Bahamas,2021,12,23630,713,0,409989,December
Bahamas,2022,1,32486,745,0,409989,January
Bahamas,2022,2,33121,771,0,409989,February
Bahamas,2022,3,33254,788,0,409989,March
Bahamas,2022,4,33463,789,0,409989,April
Bahamas,2022,5,34626,810,0,409989,May
Bahamas,2022,6,35814,816,0,409989,June
Bahamas,2022,7,36716,822,0,409989,July
Bahamas,2022,8,37052,823,0,409989,August
Bahamas,2022,9,37267,833,40.19,409989,September
Bahamas,2022,10,37386,833,0,409989,October
Bahamas,2022,11,37476,833,0,409989,November
Bahamas,2022,12,37491,833,0,409989,December
Bahamas,2023,1,37491,833,0,409989,January
Bahamas,2023,2,37491,833,0,409989,February
Bahamas,2023,3,37491,833,0,409989,March
Bahamas,2023,4,38084,844,0,409989,April
Bahamas,2023,5,38084,844,0,409989,May
Bahamas,2023,6,38084,844,0,409989,June
Bahamas,2023,7,38084,844,0,409989,July
Bahamas,2023,8,38084,844,0,409989,August
Bahamas,2023,9,38084,844,0,409989,September
Bahamas,2023,10,38099,845,0,409989,October
Bahamas,2023,11,38115,846,0,409989,November
Bahamas,2023,12,38147,846,0,409989,December
Bahamas,2024,1,38300,848,0,409989,January
Bahamas,2024,2,38425,848,0,409989,February
Bahamas,2024,3,38532,848,0,409989,March
Bahamas,2024,4,38554,848,0,409989,April
Bahamas,2024,5,38599,848,0,409989,May
Bahamas,2024,6,38780,848,0,409989,June
Bahamas,2024,7,39127,849,0,409989,July
Bahamas,2024,8,39127,849,0,409989,August
Bahrain,2020,1,0,0,0,1472237,January
Bahrain,2020,2,0,0,0,1472237,February
Bahrain,2020,3,476,4,0,1472237,March
Bahrain,2020,4,2589,8,0,1472237,April
Bahrain,2020,5,10793,17,0,1472237,May
Bahrain,2020,6,25267,78,0,1472237,June
Bahrain,2020,7,38747,137,0,1472237,July
Bahrain,2020,8,51391,189,0,1472237,August
Bahrain,2020,9,68775,239,0,1472237,September
Bahrain,2020,10,79975,312,0,1472237,October
Bahrain,2020,11,86645,341,0,1472237,November
Bahrain,2020,12,91518,351,0,1472237,December
Bahrain,2021,1,102626,372,0,1472237,January
Bahrain,2021,2,121778,444,0,1472237,February
Bahrain,2021,3,140818,513,17.35,1472237,March
Bahrain,2021,4,170335,620,36.8,1472237,April
Bahrain,2021,5,235699,939,53.73,1472237,May
Bahrain,2021,6,264995,1341,67.05,1472237,June
Bahrain,2021,7,268413,1382,71.67,1472237,July
Bahrain,2021,8,272246,1388,73.93,1472237,August
Bahrain,2021,9,274745,1389,76.03,1472237,September
Bahrain,2021,10,276794,1393,77.53,1472237,October
Bahrain,2021,11,277552,1394,78.76,1472237,November
Bahrain,2021,12,279518,1394,80.01,1472237,December
Bahrain,2022,1,362022,1404,81.1,1472237,January
Bahrain,2022,2,509390,1450,0,1472237,February
Bahrain,2022,3,550362,1468,0,1472237,March
Bahrain,2022,4,565830,1475,0,1472237,April
Bahrain,2022,5,583984,1487,82.91,1472237,May
Bahrain,2022,6,616588,1492,0,1472237,June
Bahrain,2022,7,659224,1509,83.16,1472237,July
Bahrain,2022,8,670854,1513,83.23,1472237,August
Bahrain,2022,9,678280,1520,83.28,1472237,September
Bahrain,2022,10,689480,1527,83.3,1472237,October
Bahrain,2022,11,695766,1536,0,1472237,November
Bahrain,2022,12,696614,1536,0,1472237,December
